,subset
4816,val
4817,train
4820,train
4821,train
4822,train
4823,val
4824,test
4825,val
4826,train
4827,train
4828,test
4829,train
4830,train
4831,val
4832,train
4833,train
4834,train
4835,train
4836,train
4838,train
4839,train
4840,train
4841,val
4842,test
4843,train
4844,train
4845,val
4846,train
4847,train
4848,train
4849,test
4850,train
4851,train
4852,train
4853,train
4854,train
4855,train
4856,test
4857,test
4858,train
4859,train
4860,train
4862,val
4863,train
4864,train
4865,train
4866,val
4867,test
4868,test
4870,train
4871,test
4873,test
4874,train
4875,test
4876,train
4877,train
4878,train
4879,train
4880,test
4881,train
4882,val
4883,test
4884,test
4885,test
4886,test
4887,train
4888,train
4889,train
4890,train
4891,test
4892,train
4893,val
4895,val
4896,train
4897,train
4898,val
4899,train
4900,train
4902,test
4903,val
4904,val
4905,train
4906,test
4908,test
4909,test
4910,test
4911,train
4912,train
4913,train
4914,test
4915,train
4916,test
4917,test
4918,train
4919,test
4920,test
4921,test
4922,train
4923,train
4924,train
4925,train
4926,train
4927,train
4928,train
4929,train
4930,test
4931,train
4932,val
4933,train
4934,val
4935,test
4936,train
4937,train
4938,train
4939,train
4940,train
4941,train
4943,train
4945,train
4946,train
4947,train
4948,train
4949,train
4950,train
4951,train
4952,test
4953,train
4954,train
4955,train
4957,test
4958,train
4959,train
4960,train
4961,test
4962,train
4963,train
4964,train
4965,train
4966,train
4967,train
4968,test
4969,train
4970,train
4971,train
4972,train
4973,train
4974,train
4975,train
4976,val
4977,train
4979,train
4980,train
4981,train
4982,train
4984,test
4985,train
4986,train
4987,train
4988,train
4989,val
4991,test
4993,train
4994,train
4995,train
4996,train
4997,test
4998,val
5000,train
5001,train
5002,test
5003,train
5004,train
5005,train
5006,train
5007,train
5008,train
5009,train
5010,train
5011,train
5012,train
5013,train
5015,train
5016,train
5017,test
5018,train
5019,train
5020,train
5021,train
5022,train
5023,train
5025,train
5026,train
5027,train
5028,train
5029,train
5030,train
5031,train
5032,test
5033,val
5034,train
5035,train
5036,train
5037,train
5038,train
5039,train
5040,train
5041,train
5042,train
5043,test
5047,test
5048,test
5049,test
5050,train
5051,train
5052,test
5054,train
5057,val
5059,train
5060,train
5061,train
5062,train
5063,train
5064,train
5065,train
5069,train
5071,test
5076,train
5077,val
5078,train
5079,val
5081,val
5083,train
5084,train
5085,train
5086,train
5087,train
5088,train
5089,test
5090,train
5092,train
5094,train
5095,train
5096,train
5098,test
5099,train
5100,train
5101,val
5102,train
5106,train
5107,train
5110,train
5111,train
5112,train
5113,train
5118,test
5119,train
5120,train
5121,train
5123,train
5124,train
5126,train
5127,test
5129,train
5130,val
5131,train
5132,test
5133,test
5134,train
5135,train
5137,train
5138,test
5139,val
5140,test
5142,train
5144,test
5145,train
5146,train
5151,train
5152,train
5153,train
5154,train
5155,train
5156,val
5157,train
5159,train
5160,train
5161,train
5162,test
5163,train
5164,train
5165,test
5166,train
5168,train
5170,train
5171,train
5172,test
5173,test
5175,train
5177,test
5178,train
5179,train
5181,train
5182,val
5183,train
5184,train
5186,train
5187,train
5188,val
5191,train
5192,train
5195,train
5196,train
5198,test
5199,test
5200,train
5201,train
5202,train
5203,train
5204,train
5205,train
5206,train
5208,train
5211,train
5215,train
5222,train
5224,train
5230,train
5231,train
5232,train
5233,train
5235,train
5236,val
5240,train
5241,train
5242,test
5243,test
5244,val
5245,train
5246,train
5248,train
5249,train
5250,train
5252,train
5253,test
5254,test
5256,train
5257,train
5258,train
5261,train
5263,train
5264,val
5265,train
5266,val
5270,train
5271,train
5272,train
5273,test
5274,train
5275,train
5277,train
5279,train
5281,train
5283,train
5284,val
5285,test
5286,train
5287,train
5289,train
5290,test
5292,train
5294,train
5297,train
5299,train
5305,test
5307,train
5308,train
5309,train
5310,test
5311,train
5312,train
5315,train
5316,test
5317,train
5319,train
5321,train
5322,train
5323,test
5324,train
5325,test
5326,train
5328,train
5329,train
5330,test
5331,train
5332,test
5333,test
5337,test
5338,test
5339,test
5340,train
5341,test
5347,train
5349,train
5350,train
5351,train
5354,train
5356,test
5358,train
5360,test
5361,train
5362,train
5363,test
5365,train
5366,train
5367,test
5369,train
5371,train
5372,train
5373,val
5374,test
5375,train
5376,val
5377,train
5378,train
5379,train
5380,train
5381,train
5382,train
5383,train
5384,val
5385,train
5387,train
5388,train
5389,train
5390,test
5391,train
5392,train
5393,train
5394,train
5395,train
5396,train
5397,train
5398,train
5402,train
5403,test
5406,train
5407,train
5408,test
5412,train
5413,test
5414,train
5415,train
5416,val
5417,test
5419,train
5420,val
5421,train
5423,train
5425,val
5429,test
5430,train
5432,test
5433,val
5435,train
5437,test
5438,train
5439,train
5441,val
5443,train
5444,train
5446,train
5448,train
5450,train
5452,val
5453,train
5457,test
5459,train
5460,train
5461,train
5462,train
5463,val
5467,test
5471,train
5474,train
5481,train
5483,train
5484,train
5485,train
5486,train
5487,train
5488,train
5489,train
5491,val
5493,test
5495,train
5497,test
5498,test
5499,test
5502,val
5503,val
5505,train
5507,test
5508,val
5511,val
5512,train
5513,train
5515,val
5517,train
5518,train
5519,train
5520,train
5521,train
5522,train
5524,test
5525,train
5526,train
5527,test
5530,val
5531,train
5533,test
5536,val
5537,train
5544,test
5545,train
5546,test
5547,train
5548,val
5550,train
5552,train
5557,test
5559,train
5560,train
5562,train
5563,test
5564,train
5565,train
5571,train
5572,train
5573,train
5574,train
5575,test
5576,train
5577,train
5579,train
5583,train
5584,test
5586,val
5590,test
5592,test
5595,train
5596,train
5601,train
5604,train
5607,train
5608,train
5609,train
5610,val
5611,train
5613,train
5615,test
5616,test
5617,train
5619,train
5620,test
5621,val
5622,val
5623,train
5624,train
5625,val
5626,test
5630,train
5633,train
5634,test
5635,train
5636,train
5637,train
5638,train
5639,val
5640,train
5641,train
5642,train
5644,train
5645,train
5650,train
5652,train
5654,train
5660,train
5663,train
5664,train
5665,train
5666,val
5667,test
5668,train
5669,train
5672,train
5674,test
5675,train
5676,train
5678,train
5681,test
5682,train
5683,test
5684,train
5685,train
5689,val
5691,train
5692,train
5693,test
5695,train
5696,test
5697,train
5698,train
5699,train
5700,train
5701,train
5703,train
5704,train
5705,train
5706,train
5710,train
5712,val
5716,train
5717,test
5719,train
5720,train
5722,test
5723,val
5724,train
5725,train
5727,test
5728,test
5733,train
5736,test
5739,train
5740,test
5742,train
5743,train
5746,train
5747,test
5748,train
5749,train
5751,train
5752,test
5754,test
5755,train
5756,train
5757,test
5758,train
5759,train
5760,val
5761,train
5763,test
5767,train
5769,train
5772,test
5776,test
5779,test
5781,train
5784,test
5786,train
5789,val
5790,train
5791,val
5796,train
5803,val
5804,test
5805,val
5806,train
5807,train
5808,train
5809,train
5810,train
5811,test
5813,train
5814,test
5815,train
5816,train
5817,train
5818,train
5819,train
5820,train
5821,train
5822,train
5823,train
5824,train
5825,train
5826,train
5827,train
5828,test
5829,train
5830,test
5831,train
5832,train
5833,train
5835,train
5837,train
5838,train
5839,train
5840,train
5841,test
5842,train
5843,train
5844,train
5845,train
5846,train
5849,train
5851,val
5853,test
5854,train
5858,val
5859,train
5860,train
5861,train
5862,test
5864,train
5866,test
5867,train
5868,train
5869,train
5871,train
5872,train
5873,test
5874,train
5876,train
5880,train
5881,train
5882,train
5884,train
5885,test
5886,val
5888,train
5889,train
5890,train
5893,train
5894,test
5895,train
5897,train
5900,train
5901,val
5902,train
5903,train
5904,train
5905,train
5907,val
5908,train
5909,train
5910,test
5911,test
5913,train
5914,train
5915,val
5916,val
5917,train
5919,test
5920,test
5921,test
5923,train
5924,train
5925,train
5926,test
5938,train
5962,train
5963,train
5964,test
5965,train
5967,test
5974,train
5975,train
5976,train
5977,train
5978,train
5979,train
5980,train
5982,val
5983,train
5985,train
5990,train
5991,train
5992,train
5993,train
5995,train
5996,test
5997,train
5998,train
5999,train
6000,train
6001,train
6003,train
6004,train
6006,train
6007,train
6008,test
6010,train
6013,train
6014,val
6015,train
6016,train
6017,train
6018,train
6019,train
6023,train
6025,train
6027,test
6029,train
6031,train
6032,train
6035,train
6036,train
6038,train
6039,test
6040,test
6042,train
6047,train
6048,train
6049,train
6050,train
6053,train
6054,train
6055,train
6056,train
6057,train
6058,val
6059,train
6060,train
6061,train
6063,val
6067,train
6068,train
6071,test
6072,train
6074,train
6075,train
6076,val
6079,val
6080,val
6081,train
6082,train
6085,train
6087,val
6089,train
6090,train
6091,test
6093,train
6096,train
6097,val
6098,train
6099,train
6100,test
6102,train
6105,train
6106,val
6108,train
6109,train
6111,train
6112,train
6114,train
6115,train
6116,train
6117,test
6119,train
6120,train
6121,train
6126,train
6130,val
6132,train
6135,test
6136,train
6139,train
6140,train
6141,train
6142,test
6143,train
6144,train
6145,train
6146,train
6148,train
6149,test
6150,train
6155,test
6156,train
6159,train
6160,train
6161,train
6162,test
6163,train
6164,train
6166,train
6167,train
6168,train
6169,train
6172,train
6174,train
6177,train
6178,train
6185,train
6191,test
6192,train
6196,train
6197,train
6199,train
6201,train
6202,train
6204,test
6205,train
6206,train
6207,train
6208,train
6210,train
6211,train
6212,train
6213,train
6214,train
6216,train
6217,train
6220,test
6221,test
6222,test
6223,train
6227,train
6229,train
6232,train
6234,test
6235,train
6240,train
6242,test
6244,test
6245,train
6246,train
6247,train
6248,train
6249,train
6251,test
6252,test
6253,train
6254,train
6256,train
6260,val
6263,train
6264,train
6266,train
6269,test
6270,train
6271,test
6272,train
6273,val
6274,train
6280,train
6283,val
6284,train
6289,train
6290,train
6293,train
6294,train
6296,train
6300,train
6302,train
6303,train
6304,train
6305,train
6307,test
6310,train
6312,train
6313,train
6314,train
6315,train
6316,train
6317,test
6318,test
6319,train
6321,val
6323,train
6324,train
6327,test
6328,train
6331,val
6332,train
6333,train
6334,train
6336,train
6337,train
6338,train
6339,train
6340,train
6341,train
6344,train
6346,test
6347,val
6348,train
6350,train
6351,train
6354,test
6355,test
6358,train
6359,train
6360,train
6361,val
6362,train
6365,train
6366,train
6369,test
6372,val
6373,train
6374,train
6375,train
6377,train
6378,train
6380,test
6383,test
6384,test
6386,val
6387,test
6389,train
6391,test
6392,train
6393,val
6394,train
6396,test
6398,test
6399,test
6400,train
6401,train
6402,test
6403,train
6404,train
6406,train
6408,test
6409,train
6410,train
6411,train
6412,test
6413,test
6414,val
6416,train
6421,train
6423,train
6425,train
6426,train
6427,train
6428,train
6432,train
6433,train
6434,train
6435,train
6438,test
6439,test
6441,train
6442,val
6443,train
6444,train
6445,train
6449,test
6450,train
6452,train
6455,train
6458,test
6459,test
6460,train
6461,train
6462,train
6463,val
6465,test
6469,train
6476,train
6477,train
6478,train
6482,train
6483,val
6487,val
6489,test
6490,train
6491,val
6493,train
6494,train
6498,train
6499,train
6501,train
6502,test
6506,train
6509,test
6510,train
6514,train
6515,train
6516,train
6518,val
6521,train
6522,train
6523,val
6524,train
6525,train
6526,train
6527,train
6528,train
6529,train
6530,train
6534,train
6535,train
6536,train
6542,train
6544,train
6545,train
6547,train
6553,train
6556,val
6557,train
6559,train
6560,train
6563,train
6570,test
6574,train
6575,train
6580,test
6581,test
6583,train
6584,train
6590,train
6593,train
6599,train
6605,train
6606,train
6607,train
6608,train
6609,test
6612,train
6617,test
6618,train
6624,train
6626,train
6627,train
6633,train
6638,test
6639,train
6641,train
6642,train
6643,train
6644,train
6646,train
6647,test
6648,val
6649,train
6650,train
6651,val
6653,train
6654,train
6655,train
6657,train
6658,test
6660,train
6666,test
6667,train
6668,train
6670,train
6671,train
6672,train
6674,test
6675,train
6677,train
6678,train
6680,test
6681,train
6683,train
6685,train
6686,train
6688,test
6691,test
6695,train
6702,train
6703,val
6705,train
6707,train
6710,train
6711,test
6713,val
6716,test
6717,train
6720,train
6721,train
6723,train
6725,train
6726,train
6727,train
6728,train
6730,train
6732,test
6733,train
6734,train
6737,train
6742,train
6746,train
6748,train
6753,train
6754,train
6755,train
6756,train
6757,train
6758,train
6759,val
6760,train
6761,train
6762,test
6767,train
6768,val
6769,test
6771,train
6773,train
6774,train
6775,train
6777,train
6778,test
6779,train
6782,train
6783,test
6784,train
6790,train
6792,train
6793,train
6799,train
6801,train
6803,test
6804,train
6805,train
6810,train
6812,train
6814,val
6819,train
6820,test
6824,test
6826,test
6830,train
6831,test
6832,train
6840,train
6842,train
6843,test
6845,test
6847,test
6849,train
6850,train
6855,train
6858,train
6859,train
6861,train
6863,val
6864,train
6870,val
6872,test
6875,test
6876,train
6877,test
6879,test
6880,train
6883,train
6884,train
6885,train
6886,train
6889,test
6890,train
6893,train
6899,val
6900,val
6901,train
6903,test
6914,train
6915,test
6921,train
6934,train
6939,test
6941,train
6945,test
6946,train
6947,train
6948,train
6953,val
6954,train
6957,test
6959,val
6960,train
6967,train
6968,train
6970,test
6973,val
6977,train
6978,test
6981,train
6982,train
6983,train
6990,train
6994,train
6995,train
6998,train
6999,train
7000,train
7005,test
7011,train
7015,val
7018,train
7021,train
7023,train
7024,train
7025,train
7033,train
7034,val
7045,train
7047,train
7051,train
7054,test
7055,train
7064,train
7066,test
7067,train
7069,train
7071,train
7073,train
7078,train
7085,train
7091,train
7096,train
7097,val
7101,train
7102,train
7106,train
7111,val
7113,train
7119,test
7127,train
7128,train
7130,val
7132,train
7133,train
7134,train
7136,val
7137,train
7138,train
7139,train
7140,val
7141,train
7142,train
7143,test
7144,test
7145,val
7146,train
7147,train
7148,train
7149,train
7154,val
7155,train
7158,val
7162,train
7164,train
7169,train
7170,train
7174,train
7176,train
7177,train
7179,train
7188,train
7189,train
7191,train
7192,train
7193,train
7195,train
7197,test
7199,train
7201,val
7203,train
7207,test
7210,test
7214,val
7220,train
7221,train
7223,train
7231,train
7232,test
7233,test
7241,train
7243,test
7244,train
7246,train
7251,train
7253,val
7254,train
7256,train
7257,train
7258,test
7259,train
