,subset
9326,train
9332,train
9339,train
9340,train
9348,val
9349,train
9352,train
9366,train
9369,train
9370,train
9372,train
9375,train
9376,train
9378,train
9379,train
9380,val
9385,train
9391,train
9397,val
9399,train
9402,val
9405,train
9407,train
9414,train
9415,train
9416,train
9417,train
9418,train
9421,val
9423,val
9424,train
9425,val
9428,train
9432,train
9437,train
9441,train
9442,train
9444,train
9445,train
9446,train
9447,train
9450,train
9452,train
9453,train
9454,train
9457,train
9458,train
9459,train
9460,train
9462,train
9466,train
9467,val
9469,train
9473,train
9474,train
9475,train
9477,train
9479,train
9483,train
9485,train
9490,val
9492,train
9498,train
9500,train
9501,train
9502,train
9504,train
9506,train
9508,train
9514,val
9515,val
9516,val
9517,train
9520,train
9522,train
9523,val
9527,train
9533,train
9536,train
9537,train
9543,val
9544,train
9545,train
9548,train
9549,train
9552,train
9553,train
9556,train
9558,train
9565,train
9569,train
9571,train
9575,train
9576,train
9577,val
9580,val
9581,train
9582,val
9602,train
9640,train
9642,train
9645,val
9690,val
9691,val
9692,train
9699,val
9704,val
9712,train
9713,train
9714,train
9715,train
9716,train
9717,train
9718,train
9719,train
9720,train
9721,train
9722,train
9723,train
9724,train
9725,train
9726,train
9730,val
9734,val
9737,train
9756,train
9757,train
9758,train
9759,train
9760,train
9761,val
9764,train
9768,val
9770,val
9773,train
9788,train
9796,val
9826,train
9833,train
9834,train
9841,train
9842,train
9845,val
9847,train
9848,train
9849,train
9850,train
9851,val
9852,train
9853,val
9855,val
9857,train
9858,train
9859,train
9860,train
9861,train
9862,train
9864,val
9865,train
9866,train
9867,train
9868,train
9901,train
9902,train
9903,train
9904,train
9909,train
9911,train
9919,val
9944,train
9946,train
9947,train
9951,train
9953,val
9954,train
9959,train
9966,train
9975,train
9976,train
9978,train
9979,train
9991,train
10008,train
10011,val
10013,train
10017,train
10020,train
10027,train
10034,train
10040,val
10050,train
10057,train
10065,val
10067,val
10069,val
10070,train
10077,val
10085,train
10087,val
10088,train
10089,val
10092,train
10095,val
10097,train
10098,val
10099,val
10101,val
10103,val
10106,train
10107,train
10108,train
10115,train
10116,train
10117,train
10118,val
10119,train
10120,train
10121,train
10122,train
10124,train
10127,train
10128,train
10129,train
10130,train
10132,train
10138,train
10142,train
10144,train
10149,train
10151,train
10155,train
10169,train
10170,train
10171,train
10172,val
10183,train
10184,train
10193,train
10199,train
10206,train
10242,val
10243,train
10253,train
10259,train
10263,train
10268,train
10271,train
10275,val
10291,train
10292,train
10301,train
10303,train
10306,train
10309,train
10317,train
10322,train
10324,val
10327,train
10328,train
10331,val
10334,train
10338,train
10339,val
10341,train
10345,val
10346,train
10348,train
10349,train
10351,val
10352,val
10355,train
10367,train
10371,train
10377,train
10378,train
10379,val
10391,train
10398,train
10399,train
10403,train
10407,train
10409,train
10410,train
10414,train
10418,train
10422,train
10424,val
10425,train
10428,train
10435,train
10440,train
10444,train
10454,train
10455,train
10456,train
10457,train
10458,train
10466,train
10467,train
10478,train
10482,val
10483,train
10495,train
10496,train
10498,train
10501,train
10507,train
10509,train
10511,val
10519,train
10526,train
10528,train
10532,val
10533,val
10535,train
10536,train
10537,val
10539,train
10545,train
10549,train
10555,val
10558,train
10561,val
10574,train
10575,train
10577,train
10578,train
10581,val
10583,val
10585,train
10587,train
10593,train
10594,train
10599,train
10603,train
10607,train
10608,val
10616,train
10618,train
10620,train
10622,train
10623,train
10624,val
10626,train
10653,val
10656,train
10657,train
10658,train
10661,train
10663,train
10664,train
10665,train
10666,val
10668,train
10671,train
10673,train
10674,train
10675,train
10682,train
10683,train
10684,train
10687,train
10688,val
10689,train
10693,train
10694,train
10696,train
10697,train
10698,val
10699,val
10700,train
10701,train
10702,train
10704,train
10712,train
10714,val
10716,train
10720,train
10721,train
10722,train
10723,train
10725,train
10726,train
10728,train
10732,train
10733,train
10737,train
10738,train
10739,val
10742,train
10743,val
10752,train
10767,train
10768,val
10769,train
10771,val
10777,train
10781,train
10782,train
10785,val
10786,train
10787,train
10788,train
10790,train
10793,train
10798,train
10803,val
10805,train
10806,train
10811,train
10812,train
10813,val
10815,train
10816,train
10818,val
10831,train
10833,train
10839,train
10843,train
10844,train
10856,val
10864,train
10872,train
10874,train
10890,train
10894,val
10900,train
10905,val
10946,train
10956,train
10959,train
10991,train
11001,val
11013,train
11015,train
11018,train
11023,val
11024,val
11025,val
11056,train
11057,train
11058,train
11059,train
11060,train
11061,train
11065,train
11066,train
11067,train
11068,train
11069,train
11074,val
11077,train
11078,val
11079,val
11082,val
11083,train
11084,train
11086,train
11087,val
11088,train
11089,train
11092,train
11094,val
11097,val
11098,train
11102,train
11105,train
11107,val
11108,train
11110,train
11111,train
11114,train
11115,train
11116,train
11119,train
11124,train
11125,train
11126,train
11130,val
11136,train
11138,train
11140,train
11141,train
11143,val
11144,train
11145,train
11146,train
11147,train
11149,train
11151,train
11154,train
11161,train
11163,train
11164,val
11165,train
11176,train
11178,val
11186,train
11187,train
11189,val
11207,val
11211,train
11212,val
11215,train
11216,train
11217,val
11218,train
11219,val
11220,train
11221,val
11222,train
11223,train
11224,val
11225,train
11226,train
11227,val
11228,train
11229,train
11230,train
11232,train
11233,train
11234,train
11236,train
11237,train
11238,train
11239,val
11240,train
11244,train
11247,val
11249,train
11250,train
11251,train
11260,train
11261,train
11262,train
11267,val
11268,train
11269,val
11270,val
11271,train
11272,val
11274,train
11281,val
11282,train
11283,train
11284,train
11285,train
11287,train
11289,train
11292,train
11293,val
11294,train
11295,train
11297,train
11299,train
11302,val
11303,train
11304,train
11305,train
11306,train
11308,train
11310,train
11313,train
11314,train
11315,train
11316,train
11317,train
11319,train
11320,train
11321,val
11322,train
11323,val
11324,train
11325,train
11327,train
11328,val
11329,train
11330,train
11331,train
11332,train
11333,train
11334,val
11335,train
11336,train
11337,train
11338,train
11339,train
11340,train
11341,train
11342,train
11343,train
11344,train
11345,train
11346,train
11347,train
11348,train
11349,train
11350,train
11351,train
11352,train
11354,train
11357,train
11359,val
11361,train
11363,train
11365,val
11366,val
11367,train
11372,train
11373,train
11374,train
11375,train
11376,val
11377,train
11378,train
11381,val
11384,train
11386,train
11387,train
11390,train
11391,train
11392,train
11393,train
11396,val
11397,train
11399,train
11401,val
11402,val
11403,train
11404,train
11405,val
11406,train
11407,val
11408,train
11409,train
11410,val
11413,val
11414,train
11415,val
11416,train
11417,train
11418,train
11419,train
11421,train
11424,train
11428,train
11430,train
11432,train
11437,val
11441,val
11444,val
11446,val
11447,train
11448,train
11449,train
11455,train
11458,train
11461,train
11471,train
11472,train
11474,val
11479,train
11481,train
11489,train
11493,train
11497,train
11505,val
11514,train
11519,train
11521,train
11526,train
11530,train
11553,train
11555,train
11558,train
11560,val
11561,train
11566,train
11582,train
11586,train
11587,train
11590,val
11592,train
11596,train
11609,val
11612,train
11613,val
11614,train
11615,train
11620,train
11621,val
11622,train
11623,train
11625,train
11627,val
11628,train
11630,val
11632,train
11635,train
11640,train
11655,train
11657,train
11660,train
11664,train
11671,train
11672,train
11676,train
11677,train
11681,train
11682,train
11687,train
11691,train
11696,train
11698,train
11700,val
11709,train
11712,train
11727,val
11731,train
11734,train
11757,train
11771,train
11780,train
11781,val
11782,val
11799,train
11800,train
11805,val
11809,train
11812,train
11814,train
11817,train
11820,train
11828,train
11832,train
11836,val
11837,val
11838,train
11839,train
11840,train
11844,train
11846,train
11847,train
11848,train
11849,train
11852,val
11854,val
11856,train
11858,train
11861,train
11862,train
11863,train
11865,train
11867,train
11869,train
11872,train
11873,train
11875,train
11876,train
11882,train
11883,train
11887,train
11889,val
11890,train
11891,train
11894,train
11900,train
11901,train
11903,train
11907,train
11908,train
11909,train
11910,train
11914,train
11915,train
11921,train
11923,val
11930,val
11933,val
11946,train
11951,train
11955,train
11957,train
11964,train
11968,train
11982,train
11984,train
11987,val
11988,train
11991,train
11995,train
11997,train
12006,val
12014,train
12015,train
12017,train
12024,train
12026,train
12027,train
12029,val
12035,train
12038,train
12039,train
12040,train
12041,train
12047,train
12053,train
12059,train
12061,train
12066,val
12068,train
12078,train
12080,train
12095,train
12100,train
12104,train
12105,train
12107,train
12110,train
12111,train
12118,val
12119,train
12120,train
12124,train
12127,train
12130,train
12132,train
12138,train
12140,train
12141,train
12145,train
12157,val
12158,train
12161,train
12162,train
12173,val
12174,train
12184,train
12195,val
12196,train
12200,train
12201,val
12202,train
12206,train
12207,val
12230,train
12233,train
12235,train
12251,val
12257,train
12259,train
12267,train
12283,train
12284,val
12289,train
12293,train
12296,train
12302,train
12303,train
12305,train
12315,train
12316,val
12319,train
12321,train
12324,train
12325,train
12331,train
12332,train
12333,val
12335,train
12336,train
12341,train
12342,train
12343,val
12345,val
12349,val
12351,train
12352,train
12354,val
12355,val
12362,val
12366,train
12367,val
12375,train
12377,train
12378,train
12380,val
12383,val
12384,train
12385,train
12389,train
12390,train
12401,val
12412,val
12414,train
12415,train
12416,train
12419,val
12420,train
12422,train
12423,train
12426,train
12429,train
12434,train
12435,val
12436,train
12437,train
12438,train
12444,val
12456,train
12462,train
12463,train
12464,train
12467,train
12468,train
12471,val
12473,train
12474,val
12475,val
12476,train
12477,train
12478,train
12479,train
12480,val
12481,train
12482,val
12483,val
12484,train
12485,val
12486,train
12487,train
12488,train
12489,train
12490,val
12491,train
12492,train
12493,train
12494,train
12495,val
12496,train
12497,train
12498,val
12499,val
12500,train
12501,val
12502,train
12503,train
12504,val
12505,train
12506,val
12507,train
12508,train
12509,val
12510,train
12511,train
12512,train
12513,train
12514,train
12515,train
12516,train
12517,train
12518,train
12520,train
12521,train
12522,train
12523,train
12524,train
12525,val
12526,train
12549,train
12552,train
12554,train
12561,train
12567,train
12569,train
12575,train
12627,val
12647,train
12654,train
12657,train
12667,train
12671,train
12673,train
12680,train
12684,train
12693,train
12694,train
12698,train
12699,val
12713,train
12717,val
12718,val
12719,train
12722,val
12723,train
12732,train
12733,train
12734,train
12735,train
12737,train
12738,train
12750,val
12769,val
12771,val
12772,train
12773,train
12774,val
12775,train
12776,train
12793,train
12813,train
12815,train
12817,val
12821,train
12830,train
12833,train
12834,train
12835,val
12836,train
12838,train
12839,train
12840,train
12841,train
12842,train
12843,train
12844,val
12845,train
12848,train
12852,train
12859,train
12861,train
12863,val
12864,train
12873,val
12874,train
12875,train
12876,train
12885,val
12893,train
12894,train
12895,train
12896,train
12897,train
12898,train
12899,train
12900,train
12911,train
12912,train
12914,train
12915,train
12916,train
12920,train
12923,train
12924,train
12925,train
12929,train
12931,val
12936,val
12937,train
12938,train
12946,train
12952,val
12953,train
12956,train
12957,train
12958,train
12959,train
12960,train
12962,train
12963,train
12964,val
12982,train
12983,val
12987,val
12989,train
12996,val
13004,train
13012,train
13013,train
13024,train
13027,train
13030,train
13033,train
13036,train
13037,train
13051,val
13052,train
13058,train
13070,train
13071,train
13094,train
13116,train
13124,train
13129,train
13130,train
13131,val
13132,train
13133,val
13134,train
13136,train
13137,val
13138,train
13140,train
13141,train
13142,train
13143,train
13145,train
13146,train
13147,train
13150,val
13151,val
13152,train
13153,train
13155,train
13156,train
13157,train
13158,train
13159,train
13163,train
13164,train
13165,val
13166,train
13174,val
13175,val
13177,train
13179,train
13180,train
13181,train
13182,train
13183,train
13184,train
13185,train
13186,train
13187,train
13188,train
13190,train
13191,val
13192,val
13193,train
13194,train
13195,train
13196,train
13197,train
13198,train
13199,train
13200,train
13201,val
13202,train
13203,train
13204,val
13205,train
13206,train
13207,train
13208,train
13209,train
13210,train
13216,train
13223,train
13230,val
13231,train
13232,train
13233,train
13234,val
13241,train
13242,train
13243,train
13286,train
13294,train
13304,train
13307,train
13310,train
13315,train
13316,train
13321,train
13323,train
13324,train
13325,train
13328,train
13329,train
13345,val
13346,train
13350,val
13351,train
13352,train
13353,train
13354,train
13355,train
13356,train
13358,train
13359,train
13361,train
13362,train
13367,train
13368,val
13376,train
13377,train
13380,train
13381,train
13383,train
13384,train
13385,train
13386,train
13389,train
13391,val
13392,train
13393,train
13395,train
13396,train
13397,train
13398,train
13399,train
13405,train
13406,val
13408,train
13409,train
13411,val
13412,train
13414,train
13415,val
13416,train
13419,train
13420,train
13421,val
13423,train
13429,train
13430,train
13431,train
13435,val
13437,train
13438,val
13439,train
13442,train
13443,train
13445,train
13447,val
13448,train
13449,train
13450,train
13452,train
13453,train
13457,train
13458,train
13459,train
13460,train
13463,train
13464,val
13467,train
13468,train
13470,train
13473,train
13474,val
13476,train
13477,train
13478,train
13480,train
13481,train
13484,train
13486,train
13488,train
13489,train
13492,train
13493,train
13496,train
13497,train
13499,val
13501,train
13509,train
13510,train
13511,train
13512,train
13514,val
13516,train
13521,train
13524,train
13527,train
13528,train
13529,train
13530,train
13533,val
13537,val
13539,val
13541,val
13542,train
13545,train
13547,train
13549,train
13554,train
13558,train
13563,train
13566,train
13567,train
13574,val
13576,train
13577,train
13578,train
13579,train
13580,train
13583,val
13584,train
13589,train
13591,train
13592,val
13596,train
13601,val
13605,train
13606,train
13607,train
13608,train
