,sale_price,price_class
6321,425000,0
6323,465000,0
6324,356250,0
6333,395000,0
6334,415000,0
6341,166250,0
6344,413250,0
6351,435000,0
6359,399000,0
6360,380000,0
6372,310000,0
6374,400000,0
6375,405000,0
6389,388000,0
6394,300000,0
6401,380000,0
6408,2058200,1
6421,275000,0
6426,360000,0
6428,385000,0
6452,350000,0
6460,263640,0
6476,260000,0
6478,235000,0
6499,460000,0
6527,440000,0
6580,52000,0
6581,356250,0
6583,150000,0
6590,3150000,1
6607,2000000,1
6609,3000000,1
6612,4075000,1
6617,2058200,1
6624,380000,0
6654,233000,0
6671,400000,0
6688,394250,0
6742,5000000,1
6748,378304,0
6756,6400000,1
6757,150000,0
6758,139000,0
6759,145000,0
6760,2489000,1
6762,2400000,1
6767,450000,0
6768,5918400,1
6769,4700000,1
6771,400000,0
6774,6000000,1
6777,3800000,1
6819,400000,0
6820,60000,0
6832,330000,0
6850,450000,0
6870,430000,0
6885,380000,0
6981,365000,0
6982,450000,0
6983,350000,0
7091,340000,0
7096,8305000,1
7101,350000,0
7119,1900000,1
7127,350000,0
7132,38000,0
7133,60958,0
7134,80000,0
7136,110000,0
7137,150000,0
7139,463998,0
7141,463998,0
7144,463998,0
7145,107000,0
7146,105000,0
7147,125000,0
7148,85000,0
7149,190000,0
7169,7500000,1
7170,7500000,1
7189,450000,0
7195,225000,0
7214,400000,0
7251,1800000,1
7253,174000,0
7254,151500,0
7256,110000,0
7257,145000,0
7258,105000,0
7259,225000,0
7260,170000,0
7261,150000,0
7262,175000,0
7263,175000,0
7264,166000,0
7265,165000,0
7266,225000,0
7267,190000,0
7269,160000,0
7270,160000,0
7277,236138,0
7280,155000,0
7281,140000,0
7282,95000,0
7283,147000,0
7284,170000,0
7286,109000,0
7288,110000,0
7309,2430000,1
7349,1600000,1
7354,1600000,1
7407,1665000,1
7421,1865000,1
7423,1598888,1
7465,1720000,1
7466,1907182,1
7474,1700000,1
7475,1950000,1
7476,1645000,1
7478,1888000,1
7484,1700000,1
7489,1790000,1
7491,1590000,1
7493,2392888,1
7495,1820000,1
7497,1830000,1
7501,1800000,1
7502,1800000,1
7504,1930000,1
7513,1600000,1
7514,1600000,1
7519,1980000,1
7520,230000,0
7521,2200000,1
7557,1720000,1
7558,425000,0
7564,450000,0
7565,2475000,1
7566,1650000,1
7571,3550000,1
7572,1670000,1
7574,280000,0
7576,270000,0
7577,285000,0
7579,262000,0
7580,285000,0
7582,272000,0
7583,272000,0
7586,282000,0
7587,395000,0
7588,287000,0
7589,299000,0
7590,430000,0
7591,360000,0
7592,380000,0
7593,357000,0
7595,354000,0
7596,260000,0
7597,295000,0
7598,280000,0
7599,329000,0
7603,460000,0
7604,315000,0
7605,291476,0
7606,190000,0
7617,349000,0
7622,2267000,1
7629,200000,0
7630,382000,0
7631,200000,0
7632,228000,0
7633,5850000,1
7635,2900000,1
7636,4770000,1
7637,2000000,1
7664,175422,0
7698,363000,0
7709,1720000,1
7721,1650000,1
7724,1850000,1
7730,1860000,1
7731,1790000,1
7732,1925000,1
7739,7425000,1
7740,4400000,1
7741,3700000,1
7742,1625000,1
7748,2750000,1
7751,1675000,1
7752,1865000,1
7753,2050000,1
7756,1600000,1
7761,4150000,1
7774,2041000,1
7775,2400000,1
7777,3400000,1
7785,2300000,1
7786,450000,0
7800,415000,0
7867,1825000,1
7869,1845000,1
7875,1700000,1
7895,1600000,1
7918,1630000,1
7935,1800000,1
7949,1578000,1
7953,1680000,1
7968,1850000,1
7991,1650000,1
7997,2999999,1
8006,1700000,1
8007,2123500,1
8008,1650000,1
8026,400000,0
8028,1800000,1
8032,1660000,1
8044,2100000,1
8045,2100000,1
8047,250000,0
8059,1900000,1
8061,1760000,1
8099,114763,0
8108,1750000,1
8109,1580000,1
8114,227500,0
8117,1800000,1
8120,1650000,1
8124,1925000,1
8127,2300000,1
8128,1675000,1
8141,1700000,1
8156,417000,0
8161,447500,0
8174,1685000,1
8180,1600000,1
8183,2188000,1
8186,4600000,1
8189,5700000,1
8190,1890000,1
8193,1585000,1
8198,3775000,1
8206,4450000,1
8207,8400000,1
8209,375000,0
8210,275000,0
8213,245000,0
8214,415000,0
8216,375000,0
8217,377500,0
8224,299000,0
8225,465000,0
8228,320000,0
8229,369000,0
8230,405000,0
8231,240000,0
8232,245000,0
8233,315000,0
8234,370000,0
8235,300000,0
8236,285000,0
8238,329000,0
8239,275000,0
8243,270000,0
8244,228000,0
8247,317000,0
8248,340000,0
8249,400000,0
8251,140000,0
8252,351897,0
8254,403805,0
8256,448000,0
8258,375000,0
8259,455000,0
8260,280000,0
8261,425000,0
8262,440000,0
8263,346000,0
8264,375000,0
8265,379000,0
8266,289000,0
8268,385000,0
8269,300000,0
8270,363000,0
8272,345000,0
8274,379000,0
8275,295000,0
8276,280000,0
8277,275000,0
8278,448000,0
8280,292500,0
8282,425000,0
8285,305000,0
8287,365000,0
8292,395000,0
8294,395000,0
8296,180000,0
8297,315000,0
8298,310000,0
8299,300000,0
8300,216000,0
8302,245000,0
8303,380000,0
8304,245000,0
8305,265000,0
8306,235000,0
8307,357000,0
8308,183000,0
8312,160000,0
8314,295000,0
8315,299000,0
8316,330000,0
8320,414000,0
8321,190000,0
8322,185000,0
8323,260000,0
8325,220000,0
8326,230000,0
8327,445000,0
8332,190000,0
8334,260000,0
8335,260000,0
8336,260000,0
8337,390000,0
8338,323000,0
8339,201000,0
8340,259000,0
8341,315000,0
8342,291000,0
8343,300000,0
8345,180000,0
8348,190000,0
8349,415000,0
8350,218000,0
8351,250000,0
8352,330000,0
8353,317000,0
8354,325000,0
8356,309000,0
8358,365000,0
8360,234000,0
8363,290000,0
8364,285000,0
8366,359000,0
8367,270000,0
8368,365000,0
8369,342000,0
8371,425000,0
8374,460000,0
8375,358000,0
8376,299000,0
8378,349000,0
8380,335000,0
8382,330000,0
8383,310000,0
8385,420000,0
8386,350000,0
8387,347500,0
8391,310000,0
8394,415000,0
8395,199000,0
8396,388000,0
8399,430000,0
8401,296999,0
8407,301200,0
8411,350000,0
8412,345000,0
8413,415000,0
8414,338000,0
8415,240000,0
8417,379000,0
8420,159000,0
8422,345000,0
8423,383000,0
8425,437500,0
8427,410000,0
8431,332000,0
8434,250000,0
8437,315000,0
8438,263000,0
8439,246000,0
8440,268000,0
8441,315000,0
8443,390000,0
8444,360000,0
8445,345000,0
8446,389000,0
8447,385999,0
8450,342000,0
8453,462000,0
8455,400000,0
8457,285000,0
8458,458213,0
8461,445000,0
8462,280000,0
8466,260000,0
8467,360000,0
8469,465000,0
8471,325000,0
8472,310000,0
8473,310000,0
8474,329000,0
8475,354000,0
8476,265000,0
8479,300000,0
8480,456300,0
8481,325000,0
8482,270000,0
8483,365000,0
8484,365000,0
8485,450000,0
8487,435000,0
8488,380000,0
8489,216000,0
8490,375000,0
8491,189000,0
8492,100000,0
8493,352000,0
8495,295000,0
8496,160000,0
8497,290000,0
8499,240000,0
8500,410000,0
8501,410000,0
8502,410000,0
8503,405000,0
8505,375000,0
8507,367000,0
8508,430000,0
8509,379000,0
8510,360000,0
8511,295000,0
8512,418000,0
8513,299000,0
8514,430000,0
8516,280000,0
8521,320000,0
8522,210000,0
8523,300000,0
8524,355000,0
8525,345000,0
8584,2300000,1
8587,2900000,1
8594,1900000,1
8611,400000,0
8629,6500000,1
8633,5300000,1
8634,1999000,1
8640,95000,0
8663,89097,0
8664,65910,0
8667,142555,0
8668,142555,0
8671,65910,0
8675,82478,0
8680,142555,0
8681,89097,0
8685,82478,0
8689,1835000,1
8690,1650000,1
8693,1825000,1
8695,2510000,1
8698,2025000,1
8704,1850000,1
8708,1900000,1
8718,2070000,1
8723,2198000,1
8730,1950000,1
8731,2050000,1
8732,3300000,1
8736,3200000,1
8737,2725000,1
8758,1800000,1
8763,100000,0
8764,300000,0
8769,355000,0
8776,1999999,1
8779,1807000,1
8781,1850000,1
8785,1599000,1
8793,1900000,1
8795,2113000,1
8796,1900000,1
8799,2150000,1
8800,1640000,1
8803,2999999,1
8811,275000,0
8827,2650000,1
8830,2350000,1
8836,1850000,1
8837,2010000,1
8838,1700000,1
8840,2350000,1
8847,2325000,1
8851,2407000,1
8853,2288000,1
8856,1800000,1
8859,1680000,1
8865,2195000,1
8866,1660000,1
8875,1851000,1
8876,1895000,1
8877,352925,0
8886,100000,0
8887,2870000,1
8892,2850000,1
8903,2450000,1
8907,1765000,1
8910,2450000,1
8914,2515000,1
8917,1575000,1
8918,36910,0
8920,1700000,1
8921,333333,0
8923,3800000,1
8925,2050000,1
8927,1999999,1
8928,2112500,1
8932,300000,0
8935,1950000,1
8937,2415000,1
8941,1725000,1
8945,1600000,1
8946,2200000,1
8955,451250,0
8960,1610000,1
8961,2020000,1
8966,1740000,1
8972,1750000,1
8975,1600000,1
8977,1999000,1
8984,1645000,1
8985,2205000,1
8988,2625000,1
8989,2060000,1
8991,1700000,1
8992,1632500,1
8998,1850000,1
9000,2050000,1
9002,1600000,1
9004,2700000,1
9018,2324000,1
9022,3500000,1
9026,50000,0
9028,2100000,1
9030,2540000,1
9031,1905000,1
9032,1687000,1
9033,2220000,1
9035,350000,0
9039,1669000,1
9042,2329000,1
9043,2460000,1
9044,1875000,1
9049,1890000,1
9050,2399000,1
9052,1605000,1
9054,2859000,1
9062,1700000,1
9064,2825000,1
9069,4200000,1
9071,2350000,1
9081,3325000,1
9083,2550000,1
9085,2300000,1
9087,3310000,1
9090,2825000,1
9092,2060000,1
9093,2860000,1
9094,2825000,1
9095,1700000,1
9111,2200000,1
9112,1600000,1
9113,2700000,1
9114,1590000,1
9115,2512200,1
9120,2581875,1
9124,1800000,1
9125,1800000,1
9126,1900000,1
9127,1900000,1
9128,2600000,1
9134,1800000,1
9136,1750000,1
9138,2625000,1
9139,1900000,1
9140,2225000,1
9142,2875000,1
9144,3550000,1
9145,1825000,1
9147,4125000,1
9148,4852000,1
9149,3250000,1
9153,1925000,1
9155,3860000,1
9174,1861870,1
9178,1850000,1
9184,2350000,1
9185,1850000,1
9187,1625000,1
9188,1820000,1
9194,1700000,1
9199,1800000,1
9204,3532000,1
9207,2695000,1
9208,2640000,1
9211,2550000,1
9214,1800000,1
9220,1745000,1
9221,1625000,1
9226,2210000,1
9229,1975000,1
9233,1965000,1
9234,1725000,1
9238,2075000,1
9239,2020000,1
9248,2140000,1
9249,1599500,1
9251,1932000,1
9253,1850000,1
9262,2325000,1
9264,2020000,1
9265,2100000,1
9268,1800000,1
9277,1900000,1
9293,1670000,1
9295,1825000,1
9298,1625000,1
9300,2800000,1
9303,1999999,1
9308,2225000,1
9309,2175000,1
9312,2110000,1
9314,1708457,1
9315,3199000,1
9316,1700000,1
9317,1750000,1
9318,2700000,1
9320,2450000,1
9322,2650000,1
9323,1750000,1
9324,1805000,1
9326,1800000,1
9332,1865000,1
9348,2165000,1
9349,395460,0
9352,2400000,1
9369,120000,0
9370,5900000,1
9372,5850000,1
9375,1995000,1
9376,2060000,1
9378,2500000,1
9379,2100000,1
9380,2100000,1
9385,2585000,1
9391,1840000,1
9397,2565000,1
9402,1765969,1
9407,430658,0
9414,2575000,1
9416,1635000,1
9417,1925000,1
9418,253563,0
9421,130000,0
9423,1725000,1
9424,442000,0
9425,460000,0
9432,4150000,1
9437,2375000,1
9442,5300000,1
9444,35000,0
9445,3175706,1
9446,3728750,1
9447,3732500,1
9450,4695110,1
9452,2961500,1
9454,2300000,1
9457,2540000,1
9458,2200000,1
9459,6250000,1
9460,6250000,1
9462,2450000,1
9466,1950000,1
9467,3875000,1
9473,3700000,1
9474,8250000,1
9475,3785000,1
9477,2325000,1
9479,3049500,1
9483,3045750,1
9485,2900000,1
9492,1834112,1
9498,3350000,1
9500,3895000,1
9501,5050000,1
9502,4500000,1
9504,5050000,1
9506,1630322,1
9508,2305000,1
9514,200000,0
9515,5325000,1
9516,2000000,1
9517,1999995,1
9520,6000000,1
9522,100000,0
9523,2242500,1
9527,3336000,1
9533,2340000,1
9537,4750000,1
9543,3675000,1
9544,4600000,1
9548,4500000,1
9549,2360000,1
9552,1725000,1
9553,3125000,1
9556,1700000,1
9558,3000000,1
9565,1950000,1
9569,5250000,1
9571,7275000,1
9575,93000,0
9576,93000,0
9577,93000,0
9580,93000,0
9581,112000,0
9582,345000,0
9602,1630000,1
9712,298351,0
9713,236801,0
9714,236907,0
9715,237881,0
9716,207088,0
9717,235584,0
9718,355811,0
9719,237293,0
9720,234992,0
9721,235690,0
9722,237291,0
9723,206079,0
9724,234993,0
9725,235690,0
9726,234157,0
9757,2700000,1
9758,2700000,1
9759,2700000,1
9760,2700000,1
9761,2700000,1
9764,370000,0
9768,425000,0
9770,435000,0
9773,445000,0
9788,253832,0
9796,1800000,1
9826,305475,0
9833,1940000,1
9842,457500,0
9845,2300000,1
9847,1600000,1
9849,1750000,1
9850,3402000,1
9851,3402000,1
9852,2285000,1
9853,2325000,1
9855,2300000,1
9857,2350000,1
9858,2640000,1
9859,1700000,1
9860,2350000,1
9861,2050000,1
9862,2000000,1
9864,1825000,1
9865,1800000,1
9866,2776643,1
9867,45000,0
9868,1800000,1
9902,465000,0
9903,455000,0
9911,410000,0
9919,40560,0
9975,3000000,1
9976,3000000,1
9978,3000000,1
9979,3000000,1
10008,79379,0
10011,399000,0
10027,155000,0
10034,400000,0
10040,377000,0
10050,450000,0
10065,1610000,1
10085,410000,0
10087,35000,0
10088,405000,0
10089,1625000,1
10092,310000,0
10097,2000000,1
10098,2000000,1
10099,2000000,1
10101,3100000,1
10103,7300000,1
10106,2600000,1
10117,450000,0
10118,350000,0
10119,4500000,1
10120,3000000,1
10121,2062500,1
10124,4150000,1
10127,3170000,1
10128,7300000,1
10129,4700000,1
10130,5164000,1
10132,5500000,1
10142,5164000,1
10144,4000000,1
10149,72000,0
10151,60000,0
10155,75000,0
10169,42000,0
10171,148000,0
10172,457500,0
10193,240000,0
10199,232000,0
10206,1700000,1
10242,1900000,1
10253,2450000,1
10268,1950000,1
10271,1775000,1
10275,1800000,1
10306,1700000,1
10317,1600000,1
10324,1590000,1
10327,1575000,1
10328,1725000,1
10331,1720000,1
10334,1733000,1
10339,1635000,1
10341,2200000,1
10351,3000000,1
10352,3000000,1
10355,1592000,1
10367,440000,0
10391,1700000,1
10398,1630000,1
10399,1580000,1
10407,1780000,1
10410,1620000,1
10414,1730000,1
10418,1770000,1
10422,1620000,1
10424,166000,0
10428,1599000,1
10456,2200000,1
10457,1930000,1
10458,150000,0
10466,1730000,1
10467,1750000,1
10478,120807,0
10482,1630000,1
10483,1850000,1
10507,2300000,1
10509,1735000,1
10519,1600000,1
10537,1680000,1
10539,1866000,1
10545,2180000,1
10549,1700000,1
10555,1670000,1
10558,1640000,1
10575,1680000,1
10577,286667,0
10578,71175,0
10581,1630000,1
10585,1670000,1
10587,1600000,1
10593,2016135,1
10594,2016135,1
10599,1985588,1
10608,2100000,1
10616,1730000,1
10620,1590000,1
10622,1680000,1
10653,1670000,1
10656,2020000,1
10657,1730000,1
10658,1850000,1
10661,1685000,1
10663,1635000,1
10665,1650000,1
10668,1725000,1
10674,1700000,1
10682,2300000,1
10684,1660000,1
10688,1830000,1
10689,1930000,1
10693,1700000,1
10694,1920000,1
10696,1750000,1
10698,6065000,1
10699,6065000,1
10700,6065000,1
10701,6065000,1
10702,6065000,1
10704,1700000,1
10712,1700000,1
10714,1600000,1
10720,8200000,1
10721,287000,0
10722,295000,0
10723,410000,0
10725,245000,0
10726,300000,0
10728,160000,0
10732,192500,0
10733,375000,0
10737,380000,0
10738,240000,0
10739,330000,0
10767,410000,0
10768,455000,0
10769,380000,0
10771,158600,0
10781,2200000,1
10782,2050000,1
10785,1700000,1
10787,1815000,1
10788,2030000,1
10793,1610000,1
10798,460000,0
10803,4000000,1
10805,6700000,1
10806,2650000,1
10811,2350000,1
10812,4850000,1
10813,6325000,1
10815,3304800,1
10816,4162500,1
10818,2500000,1
10831,2300000,1
10833,2300000,1
10839,3304800,1
10843,2300000,1
10844,2300000,1
10856,450000,0
10864,310415,0
10872,125000,0
10890,1750000,1
10894,1850000,1
10900,150000,0
10991,388383,0
11013,295000,0
11015,310000,0
11018,387000,0
11023,215000,0
11024,180000,0
11025,210000,0
11056,5500000,1
11057,1875000,1
11058,3950000,1
11059,3700000,1
11060,8500000,1
11061,3220211,1
11065,6125000,1
11066,3318000,1
11067,3910000,1
11068,7000000,1
11069,3100000,1
11074,2046629,1
11077,5375000,1
11078,3300000,1
11079,1650000,1
11082,4999999,1
11083,3182000,1
11084,7900000,1
11086,3400000,1
11087,2400000,1
11088,2600000,1
11089,2285000,1
11092,5310000,1
11094,3343000,1
11097,4500000,1
11098,1750000,1
11102,3500000,1
11105,2700000,1
11107,2685000,1
11108,3600000,1
11110,3750000,1
11111,3180000,1
11114,2700000,1
11115,4308000,1
11116,3025000,1
11124,2443800,1
11125,1578288,1
11126,1700000,1
11130,2060000,1
11136,3050000,1
11138,3800000,1
11140,1847250,1
11141,1800000,1
11143,2731950,1
11144,2200000,1
11147,4950000,1
11149,4450000,1
11151,1600000,1
11154,1601000,1
11161,459000,0
11164,150000,0
11176,1700000,1
11178,1600000,1
11186,2380000,1
11187,1850000,1
11189,1575000,1
11211,1600000,1
11212,2125000,1
11216,1895000,1
11217,1997646,1
11220,1625000,1
11222,1599109,1
11224,2031409,1
11225,1775000,1
11226,1590000,1
11227,1832850,1
11228,3675000,1
11229,1755000,1
11230,1740000,1
11232,2038000,1
11233,2150000,1
11234,1738000,1
11236,1750000,1
11237,2105000,1
11249,1985588,1
11260,1975000,1
11268,2050000,1
11270,1750000,1
11271,2100000,1
11281,2000000,1
11282,1595000,1
11283,1830000,1
11284,2225000,1
11292,1575000,1
11293,2087413,1
11294,2250000,1
11295,1575000,1
11302,2150000,1
11304,1925000,1
11305,2325000,1
11306,1650000,1
11313,2265000,1
11314,1575000,1
11315,2163781,1
11316,2500000,1
11317,1675000,1
11319,1950000,1
11320,2175000,1
11321,2125000,1
11322,2150000,1
11323,4126000,1
11324,2596538,1
11325,1649565,1
11327,3470550,1
11328,3521588,1
11329,4200000,1
11330,3240881,1
11331,3161000,1
11332,2975000,1
11333,2995000,1
11334,3900000,1
11335,4593375,1
11336,5000000,1
11337,2472356,1
11338,1765969,1
11339,1715513,1
11340,1781938,1
11341,2615000,1
11342,2532919,1
11343,1847539,1
11344,1745000,1
11345,1756481,1
11346,2386581,1
11347,2527313,1
11348,1791197,1
11349,1775000,1
11350,1766219,1
11351,2450000,1
11352,3325000,1
11354,2695000,1
11357,2300000,1
11359,2475000,1
11361,2650000,1
11363,3100000,1
11372,1825000,1
11373,1890000,1
11374,4000000,1
11375,2354000,1
11376,1910000,1
11377,1785188,1
11378,2004111,1
11381,1781938,1
11384,1781938,1
11386,2395000,1
11387,1585000,1
11390,1807394,1
11391,1578288,1
11393,1629200,1
11396,1600000,1
11397,3550000,1
11399,8100000,1
11401,3640000,1
11402,189000,0
11403,189000,0
11404,189000,0
11405,89000,0
11406,189000,0
11407,189000,0
11408,189000,0
11409,220000,0
11410,2380000,1
11413,2386581,1
11414,2532919,1
11415,1847539,1
11416,2615000,1
11417,2450000,1
11418,3325000,1
11419,2527313,1
11424,453625,0
11432,1900000,1
11437,2100000,1
11444,1850000,1
11446,1830000,1
11447,1830000,1
11448,1830000,1
11449,1700000,1
11455,1999999,1
11458,3450500,1
11461,1622800,1
11471,2999900,1
11472,1629200,1
11479,1775000,1
11481,1600000,1
11493,1700000,1
11505,1800000,1
11514,1800000,1
11519,111540,0
11530,1600000,1
11558,1605000,1
11560,1900000,1
11566,1900000,1
11586,2075000,1
11590,1999900,1
11609,1975000,1
11612,4600000,1
11613,1900000,1
11614,2500000,1
11615,3250000,1
11620,1999000,1
11621,1850000,1
11627,1700000,1
11628,1775000,1
11630,2800000,1
11632,1885000,1
11635,1996000,1
11640,3700000,1
11655,3500000,1
11657,3450000,1
11660,1975000,1
11664,1600000,1
11672,3789500,1
11676,2200000,1
11677,2998000,1
11682,1850000,1
11687,1888000,1
11691,1869400,1
11696,4000000,1
11698,1656000,1
11700,2250000,1
11709,1600000,1
11712,1600000,1
11727,1600000,1
11780,138503,0
11781,2500000,1
11782,2400000,1
11799,1790000,1
11809,2500500,1
11812,1600000,1
11814,1900000,1
11828,1625000,1
11832,1660000,1
11837,1995000,1
11838,1630000,1
11839,1825000,1
11840,2100000,1
11844,2050000,1
11846,2170000,1
11847,2250000,1
11848,2175000,1
11858,1580000,1
11862,1855000,1
11863,1900000,1
11865,1800000,1
11867,1880000,1
11869,1700000,1
11872,1999950,1
11873,2200000,1
11875,1995000,1
11876,1663600,1
11883,1700000,1
11887,1850000,1
11889,1780000,1
11890,1630000,1
11894,1710000,1
11901,1760000,1
11903,2100000,1
11907,2900000,1
11908,2500000,1
11909,2300000,1
11910,2800000,1
11914,1850000,1
11915,2000000,1
11921,1850000,1
11923,1600000,1
11930,1740000,1
11957,1900000,1
11964,1750000,1
11968,1580000,1
11995,1700000,1
11997,2200000,1
12006,1700000,1
12014,1999995,1
12015,1575000,1
12024,2650000,1
12026,2475000,1
12027,4800000,1
12029,3450000,1
12035,2500000,1
12038,4985000,1
12039,2200000,1
12040,2400000,1
12041,302000,0
12047,2185000,1
12053,2189238,1
12059,2395000,1
12061,1700000,1
12066,1835000,1
12068,1600000,1
12078,139500,0
12080,2200000,1
12095,2550000,1
12100,1721000,1
12104,1900000,1
12105,2000000,1
12107,1732000,1
12110,4900000,1
12111,2900000,1
12118,1875000,1
12120,250000,0
12124,2390000,1
12127,1999999,1
12132,2250000,1
12138,1999000,1
12140,200000,0
12141,1900000,1
12145,1600000,1
12158,2625000,1
12161,2300000,1
12162,2200000,1
12173,2100000,1
12174,1630000,1
12184,1950000,1
12200,1770000,1
12201,1660000,1
12202,1600000,1
12230,1650000,1
12267,1802500,1
12315,441090,0
12316,460000,0
12321,410000,0
12325,300000,0
12331,1615000,1
12332,2250000,1
12333,2700000,1
12335,2700000,1
12336,2999000,1
12341,2300000,1
12342,1700000,1
12343,1900000,1
12351,2075000,1
12362,2560000,1
12367,2000000,1
12375,1750000,1
12377,90000,0
12378,1925000,1
12380,1700000,1
12383,1835000,1
12385,1860000,1
12389,1600000,1
12390,1800000,1
12401,1700000,1
12412,1750000,1
12414,2650000,1
12415,1900000,1
12416,4600000,1
12419,1800000,1
12422,3100000,1
12423,1850000,1
12426,3260000,1
12429,1838000,1
12434,1830000,1
12435,1599000,1
12436,1885000,1
12438,6250000,1
12444,6800000,1
12456,390000,0
12462,350000,0
12463,250000,0
12464,280000,0
12471,410000,0
12473,450000,0
12474,385000,0
12475,395000,0
12476,420000,0
12477,100000,0
12478,375000,0
12479,400000,0
12480,460000,0
12481,285000,0
12482,450000,0
12483,6800000,1
12484,420000,0
12486,410000,0
12489,415000,0
12492,430000,0
12494,355000,0
12496,430000,0
12497,435000,0
12498,445000,0
12499,330000,0
12500,330000,0
12501,425000,0
12502,435000,0
12503,330000,0
12504,325000,0
12505,435000,0
12506,430000,0
12509,425000,0
12514,420000,0
12515,420000,0
12517,410000,0
12520,430000,0
12523,251000,0
12575,430950,0
12627,1800000,1
12654,458213,0
12657,456300,0
12671,290000,0
12693,456300,0
12713,2500000,1
12717,1925000,1
12722,2700000,1
12723,2400000,1
12732,2380000,1
12733,1900000,1
12737,446160,0
12738,354900,0
12750,1800000,1
12769,438000,0
12771,365040,0
12772,437034,0
12773,365040,0
12775,425880,0
12813,1700000,1
12833,334620,0
12834,354900,0
12838,375180,0
12839,354900,0
12840,353500,0
